,lat_distance,lon_distance,x_distance,el,slope_angle,aspect,cardinal,aspect_x,aspect_y,el_ft,drop,tree_cover
0,0.0,0.0,0.0,3561.2392578125,2.8736440534782712,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11683.856206601562,,NTL
1,5.865970645903579,11.591111502192394,12.990899794658539,3560.587158203125,2.8736440534782712,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11681.71677211914,-2.1394344824220752,NTL
2,11.731936111295084,23.18221276773399,25.981788116448,3558.3466796875,9.785277497582852,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11674.366120585937,-7.350651533202836,NTL
3,17.597894930471192,34.77330089912838,38.97266171825099,3554.50390625,16.478513266198213,63.15717287830546,NE,0.45154459961506943,0.892248549765404,11661.75859578125,-12.607524804687273,NTL
4,23.463846377958927,46.36437446540323,51.96351899570112,3550.687255859375,16.372530369783476,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11649.236776513671,-12.521819267578394,NTL
5,29.329790553750332,57.95543366286377,64.95436016910232,3547.060546875,15.598367293830002,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11637.338124609374,-11.898651904297367,NTL
6,35.19572762163731,69.54647881516149,77.9451856011915,3543.60009765625,14.91588875537141,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11625.984944394531,-11.353180214842723,NTL
7,41.0616576025888,81.13750996373086,90.93599533840693,3540.01904296875,15.411434917891121,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11614.236076933594,-11.748867460937618,NTL
8,46.92758038475412,92.72852688627758,103.92678913190124,3536.315185546875,15.913593764622254,63.15717287830546,NE,0.45154459961506943,0.892248549765404,11602.08431334961,-12.151763583984575,NTL
9,52.793495751986605,104.31952915825403,116.9175665052726,3532.26611328125,17.31164127926816,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11588.799955097656,-13.284358251952654,NTL
10,58.659403505587356,115.91051638575452,129.90832701733783,3528.126708984375,17.674073129220716,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11575.219231904297,-13.580723193359518,NTL
11,64.5253037806125,127.5014888356489,142.899070967195,3524.372314453125,16.119576902292778,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11562.901664150391,-12.317567753905678,NTL
12,70.3911970566498,139.09244745559877,155.88979941694907,3521.277587890625,13.399576389274282,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11552.748361455078,-10.15330269531296,NTL
13,76.2570835691428,150.68339270956045,168.88051288687765,3518.031982421875,14.02763838463175,63.15717287830546,NE,0.45154459961506943,0.892248549765404,11542.100049208984,-10.648312246094065,NTL
14,82.12296320172956,162.2743243701602,181.87121112156427,3514.69091796875,14.423251946345728,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11531.138551308593,-10.961497900390896,NTL
15,87.98883604808223,173.86524262121517,194.86189432731666,3511.64501953125,13.195657169802715,63.157172880851135,NE,0.4515445995754264,0.8922485497854663,11521.145445878907,-9.993105429686693,NTL
16,92.27432100962228,185.81512166921664,207.55697174407354,3508.964599609375,11.922242221470555,70.27106887233462,ENE,0.3375706047986298,0.9413002107595043,11512.351416982421,-8.794028896485543,NTL
17,96.55980167852286,197.76498874613156,220.25203644337523,3506.297119140625,11.866335845623102,70.27106887041877,ENE,0.3375706048301047,0.9413002107482168,11503.599840361328,-8.751576621092681,NTL
18,100.84527800029812,209.71484370429687,232.9470882678336,3503.456298828125,12.61349659920384,70.27106887500575,ENE,0.3375706047547463,0.9413002107752418,11494.279563447266,-9.32027691406256,NTL
19,105.13074973404865,221.66468586721152,245.6421264993376,3500.065673828125,14.953668921477664,70.27106887233462,ENE,0.3375706047986298,0.9413002107595043,11483.155465322265,-11.124098125001183,NTL
20,109.41621630413132,233.61451363021678,258.33714943310133,3495.514404296875,19.723171893529035,70.27106887041877,ENE,0.3375706048301047,0.9413002107482168,11468.223478193358,-14.931987128906258,NTL
21,113.70167729928022,245.56432584903135,271.03215585318134,3490.89306640625,20.002922886058396,70.27106887233462,ENE,0.3375706047986298,0.9413002107595043,11453.061607988282,-15.161870205076411,NTL
22,117.98713286596657,257.5141229308261,283.72714619229197,3486.78271484375,17.940783627986654,70.27106887233462,ENE,0.3375706047986298,0.9413002107595043,11439.57620216797,-13.485405820312735,NTL
23,122.27258333671291,269.4639058015674,296.4221214342955,3483.150634765625,15.96602454281649,70.27106887041877,ENE,0.3375706048301047,0.9413002107482168,11427.659928564453,-11.916273603515947,NTL
24,126.55802897970541,281.4136752133484,309.117082377669,3479.841796875,14.608656599402515,70.27106887500575,ENE,0.3375706047547463,0.9413002107752418,11416.804160859376,-10.855767705077596,NTL
25,130.84346984188224,293.3634312922901,321.8120291569753,3476.34423828125,15.403304216617821,70.27106887233462,ENE,0.3375706047986298,0.9413002107595043,11405.329230722657,-11.474930136719195,NTL
26,135.1289058221095,305.3131737568809,334.50696147308753,3472.73681640625,15.863154084739728,70.27106887041877,ENE,0.3375706048301047,0.9413002107482168,11393.493856738281,-11.83537398437511,NTL
27,139.4143368678868,317.2629024632409,347.201879172849,3469.08447265625,16.050593432668915,70.27106887233462,ENE,0.3375706047986298,0.9413002107595043,11381.51110126953,-11.982755468750838,NTL
28,143.69976286604435,329.2126170932863,359.89678191864454,3465.1376953125,17.270189846055324,70.27106887041877,ENE,0.3375706048301047,0.9413002107482168,11368.562356289063,-12.948744980467382,NTL
