,lat_distance,lon_distance,x_distance,el,slope_angle,aspect,cardinal,aspect_x,aspect_y,el_ft,drop,tree_cover
0,0.0,0.0,0.0,3502.42724609375,3.3686836960098665,79.09143445390801,ENE,0.18924224073980622,0.9819304325255315,11490.903406074218,,NTL
1,2.1851886408559054,11.338394741455724,11.547044847457574,3501.74755859375,3.3686836960098665,79.09143445390801,ENE,0.18924224073980622,0.9819304325255315,11488.673460136719,-2.2299459374989965,NTL
2,4.370376223535841,22.676783989116203,23.09408410013881,3500.678466796875,5.289694982313887,79.09143445091628,ENE,0.18924224079107826,0.98193043251565,11485.16594100586,-3.507519130858782,NTL
3,6.555562624603863,34.01516711010352,34.64111711324234,3499.281005859375,6.900569257211796,79.09143445506119,ENE,0.18924224072004311,0.9819304325293403,11480.581095263671,-4.584845742188918,NTL
4,8.740747747577094,45.35354359496401,46.188143368261464,3497.6416015625,8.08063819410497,79.09143445091628,ENE,0.18924224079107826,0.98193043251565,11475.202472070312,-5.37862319335909,NTL
5,10.925931528104085,56.69191311739435,57.735162532611,3495.876220703125,8.692429670135535,79.09143445390801,ENE,0.18924224073980622,0.9819304325255315,11469.410539931641,-5.791932138670745,NTL
6,13.1111139386038,68.03027552791139,69.28217445428939,3494.065673828125,8.911299121214803,79.09143445091628,ENE,0.18924224079107826,0.98193043251565,11463.470425322266,-5.940114609375087,NTL
7,15.2962949499798,79.36863068314116,80.82917898700713,3492.143310546875,9.452002486292017,79.09143445506119,ENE,0.18924224072004311,0.9819304325293403,11457.16345897461,-6.306966347656271,NTL
8,17.48147454342997,90.70697847669604,92.37617602274076,3490.207763671875,9.515649031881182,79.09143445091628,ENE,0.18924224079107826,0.98193043251565,11450.813239365234,-6.350219609375927,NTL
9,19.66665271980728,102.04531892060196,103.9231655734604,3488.302490234375,9.369482486366191,79.09143445390801,ENE,0.18924224073980622,0.9819304325255315,11444.562342060546,-6.250897304687896,NTL
10,21.851829501697967,113.38365212568117,115.47014775226,3486.49169921875,8.91250405242789,79.09143445091628,ENE,0.18924224079107826,0.98193043251565,11438.621426464844,-5.940915595701881,NTL
11,24.037004909471463,124.7219782052257,127.01712267423925,3484.7109375,8.767023823744209,79.09143445506119,ENE,0.18924224072004311,0.9819304325293403,11432.7790321875,-5.842394277344283,NTL
12,26.222178947996888,136.06029717567193,138.56409035645896,3482.922119140625,8.806073283181926,79.09143445091628,ENE,0.18924224079107826,0.98193043251565,11426.910205361328,-5.868826826172153,NTL
13,28.407351610813986,147.3986090110994,150.11105077224448,3481.112060546875,8.908973513957257,79.09143445390801,ENE,0.18924224073980622,0.9819304325255315,11420.97169272461,-5.93851263671786,NTL
14,35.726524207886406,157.52629121374466,162.60665937300953,3478.82470703125,10.37329468978374,54.14474449548074,NE,0.5857395850750563,0.8104993142971195,11413.467251816406,-7.504440908203833,NTL
15,43.04568984160846,167.65396377878227,175.10225608379025,3476.519775390625,10.45127222910017,54.144744489347495,NE,0.5857395851618163,0.8104993142344189,11405.905139892579,-7.562111923827615,NTL
16,50.364848415538845,177.78162657733176,187.59784074363958,3474.067626953125,11.10270301187084,54.14474449548074,NE,0.5857395850750563,0.8104993142971195,11397.86003321289,-8.045106679688615,NTL
17,57.68399988402105,187.90927954258393,200.09341327166592,3471.6796875,10.818941446020203,54.14474449185559,NE,0.5857395851263372,0.8104993142600593,11390.0255859375,-7.83444727539063,NTL
18,65.00314421074167,198.03692262699076,212.58897360806142,3469.167236328125,11.368731608810855,54.14474449548074,NE,0.5857395850750563,0.8104993142971195,11381.782635634765,-8.242950302734243,NTL
19,72.32228123983607,208.16455561124593,225.08452148378237,3466.503662109375,12.033177749323825,54.144744489347495,NE,0.5857395851618163,0.8104993142344189,11373.043874794921,-8.738760839843962,NTL
20,79.64141069850031,218.2921781224325,237.58005643678774,3463.520263671875,13.428383105209647,54.14474449548074,NE,0.5857395850750563,0.8104993142971195,11363.255821865234,-9.788052929687183,NTL
21,86.96053203465627,228.4197893929958,250.07557752160108,3459.89306640625,16.18694521619429,54.14474449185559,NE,0.5857395851263372,0.8104993142600593,11351.355567988281,-11.900253876952775,NTL
22,94.27964481877274,238.54738883128465,262.571084007096,3456.15966796875,16.635055654501972,54.14474449548074,NE,0.5857395850750563,0.8104993142971195,11339.106885058594,-12.248682929686765,BTL
23,101.598749023558,248.6749763959016,275.0665758437341,3452.482666015625,16.397378256314116,54.144744489347495,NE,0.5857395851618163,0.8104993142344189,11327.043229970703,-12.063655087891675,BTL
24,108.91784450071304,258.8025518862096,287.5620527820345,3448.49658203125,17.69279458042032,54.14474449548074,NE,0.5857395850750563,0.8104993142971195,11313.965526191407,-13.077703779295916,BTL
25,123.80638019755298,260.6583991817612,302.5658077913808,3444.880126953125,13.551881703486695,7.1052376032523,N,0.9923206349054245,0.1236921886818042,11302.100515712891,-11.865010478515615,BTL
26,138.69490796443867,262.51424548884864,317.56955480940456,3441.6484375,12.155354714901563,7.1052376032523,N,0.9923206349054245,0.1236921886818042,11291.4978596875,-10.602656025390388,BTL
27,153.58342871643006,264.37009092153363,332.5732947582472,3438.8173828125,10.68550371600736,7.1052376032523,N,0.9923206349054245,0.1236921886818042,11282.209622226563,-9.288237460938035,BTL
28,168.47194331204201,266.2259355867314,347.5770285030553,3436.316162109375,9.464545629419703,7.105237602880604,N,0.992320634906227,0.12369218867536669,11274.003517294921,-8.206104931641676,BTL
29,183.36045202509098,268.0817795187692,362.58075631978863,3433.72216796875,9.808900558914692,7.1052376032523,N,0.9923206349054245,0.1236921886818042,11265.493037558594,-8.510479736327397,BTL
