,lat_distance,lon_distance,x_distance,el,slope_angle,aspect,cardinal,aspect_x,aspect_y,el_ft,drop,tree_cover
0,0.0,0.0,0.0,2810.150634765625,9.442052929882262,236.25069498554018,SW,-0.5555601474303266,-0.8314763511893731,9219.654608564453,,BTL
1,-41.85597383472447,-62.64353654693918,75.34013018810656,2822.679931640625,9.442052929882262,236.25069498554018,SW,-0.5555601474303266,-0.8314763511893731,9260.761226923829,41.106618359375716,BTL
2,-83.71216404566587,-125.28739693227493,150.68064985018444,2829.493408203125,5.167529745793303,236.25069498554018,SW,-0.5555601474303266,-0.8314763511893731,9283.11515336914,22.353926445312027,BTL
3,-157.52033475986565,-104.16812091826093,227.4508907221041,2825.45751953125,3.0093264156476454,164.03219505008607,SSE,-0.961416427458373,0.2750971701293545,9269.874048378906,-13.241104990234817,BTL
4,-235.54459880483734,-184.68433188404873,339.5697830108112,2831.88671875,3.281900278443833,225.90050370392007,SW,-0.695906483307546,-0.718132415707942,9290.96722234375,21.093173964844027,BTL
5,-251.0510744331567,-240.62120025000618,397.61617849754333,2835.335205078125,3.399896720826563,254.50588858296874,WSW,-0.2671393373919963,-0.9636579135864372,9302.281154228516,11.313931884766134,BTL
6,-266.5575923555181,-296.55822118424027,455.6627323063049,2837.683349609375,2.316510573465792,254.50588858296874,WSW,-0.2671393373919963,-0.9636579135864372,9309.985040732421,7.703886503904869,BTL
7,-282.064153268411,-352.4953971992134,513.7094470443101,2841.70556640625,3.9638464111615006,254.50588858296874,WSW,-0.2671393373919963,-0.9636579135864372,9323.18129048828,13.196249755859753,BTL
8,-297.5707603807615,-408.4327398705589,571.7563347237398,2846.697265625,4.915016489838564,254.50588858296874,WSW,-0.2671393373919963,-0.9636579135864372,9339.558256953125,16.376966464844372,BTL
9,-342.1274457489767,-467.87743000867005,646.046101156393,2850.963134765625,3.286430992586448,233.1466577849962,SW,-0.5997688175343464,-0.8001733346678406,9353.553891064454,13.9956341113284,BTL
10,-386.68430650805567,-527.3223541416423,720.3361600194655,2852.994384765625,1.566199633901653,233.1466577847871,SW,-0.5997688175372666,-0.8001733346656517,9360.218097314453,6.664206249999552,BTL
11,-431.241339505138,-586.7675080640345,794.626506056888,2856.357177734375,2.5917554839948855,233.1466577849962,SW,-0.5997688175343464,-0.8001733346678406,9371.250882998047,11.03278568359383,BTL
12,-465.2954642540298,-638.4182662099488,856.4931709860792,2858.571533203125,2.049877516072049,236.60253227119716,SW,-0.5504438422188764,-0.8348721917535167,9378.515828994141,7.264945996093957,BTL
13,-499.3497065810914,-690.0692026896671,918.3600495213839,2861.98681640625,3.159734322033369,236.60253227119716,SW,-0.5504438422188764,-0.8348721917535167,9389.720826738281,11.2049977441402,BTL
14,-533.4040731269283,-741.7203275775146,980.2271537288561,2866.68896484375,4.346353187692665,236.60253227239488,SW,-0.5504438422014241,-0.8348721917650233,9405.147823417969,15.426996679687363,BTL
15,-567.4585662799806,-793.3716444913998,1042.0944879436895,2870.9990234375,3.985137212813174,236.60253227119716,SW,-0.5504438422188764,-0.8348721917535167,9419.288436054687,14.140612636718288,BTL
16,-601.5131848850233,-845.0231516815136,1103.9620500691306,2875.2685546875,3.9477696426520312,236.60253227119716,SW,-0.5504438422188764,-0.8348721917535167,9433.296084960937,14.007648906250324,BTL
17,-631.6902959600956,-894.3562336584037,1161.7929329101853,2878.9111328125,3.6041125167346753,238.54581965985489,SW,-0.52181653802541,-0.853057735820487,9445.246800976562,11.950716015624494,BTL
18,-661.8675112188487,-943.6894859531898,1219.6240154070065,2882.7783203125,3.825695969055359,238.54581965985489,SW,-0.52181653802541,-0.853057735820487,9457.934424414063,12.687623437501315,BTL
19,-692.0448279491843,-993.0229041321749,1277.4552923621768,2885.27392578125,2.470963984368569,238.54581965985489,SW,-0.52181653802541,-0.853057735820487,9466.122106660156,8.187682246092663,BTL
20,-760.9501444401033,-1035.683022497204,1358.4974316455891,2895.195556640625,6.979736477760682,211.76215284595025,SSW,-0.8502405921189992,-0.5263942776219492,9498.673390048829,32.551283388673255,BTL
21,-778.3985203226374,-1089.3791769524594,1414.9573539287524,2899.984130859375,4.8478644197076175,251.9986124349665,WSW,-0.30904002657009266,-0.9510490323729668,9514.383935888673,15.71054583984369,BTL
22,-795.8469516641023,-1143.075502078689,1471.41745566741,2904.728271484375,4.803076901004331,251.9986124349665,WSW,-0.30904002657009266,-0.9510490323729668,9529.948702216796,15.564766328123369,BTL
23,-813.2954406778161,-1196.7720046872246,1527.8777440234762,2911.13720703125,6.476054247459595,251.9986124349665,WSW,-0.30904002657009266,-0.9510490323729668,9550.975394316407,21.026692099610955,BTL
24,-718.1211102341317,-1176.687864398115,1625.148119095007,2923.06201171875,6.9892669790750475,11.91600202541746,N,0.9784513565789694,0.2064774631982253,9590.098770527344,39.12337621093684,BTL
25,-660.0377448041434,-1131.703469025867,1698.614255284957,2929.2392578125,4.806290098388019,37.757059912590435,NNE,0.790614131112206,0.6123147031434829,9610.365326601563,20.266556074218897,BTL
26,-595.9991314652788,-1094.10469509416,1772.874687545564,2931.6416015625,1.8528867541077065,30.41832891422652,NNE,0.8623517449256096,0.5063096562616165,9618.247032070312,7.881705468749715,BTL
27,-531.9606072572114,-1056.5059734930771,1847.1350164485723,2929.543212890625,1.6185873683590801,30.418328914518337,NNE,0.8623517449230309,0.5063096562660087,9611.362554580079,-6.884477490233621,BTL
